element,place,gameweek,short_name,league_code,originally_starting,id,total_points,points_before_auto_subs,player_total_points,web_name,position,team_id,team_name,drafter_name,draft_index,points_scored,index,round,in_original_draft,optimal_points,total,points_scored_pct,points_scored_cumulative,team,gameweek_matches,opposition,home_away,team_score,opposition_score,team_difficulty,opposition_difficulty,kickoff_time_first,optimal_weight
36,15,6,AC,Conf,0,36,2,0,117,Cash,DEF,2,AVL,Not Originally Drafted,,0,0,0,0,2.0,1845,0.0,2,AVL,1.0,FUL,H,3.0,1.0,2.0,4.0,2025-09-28 13:00:00+00:00,1.0
36,15,7,AC,Conf,0,36,2,0,117,Cash,DEF,2,AVL,Not Originally Drafted,,0,0,0,0,2.0,1845,0.0,2,AVL,1.0,BUR,H,2.0,1.0,1.0,4.0,2025-10-05 13:00:00+00:00,1.0
36,15,8,AC,Conf,0,36,2,0,117,Cash,DEF,2,AVL,Not Originally Drafted,,0,0,0,0,2.0,1845,0.0,2,AVL,1.0,TOT,A,2.0,1.0,3.0,3.0,2025-10-19 13:00:00+00:00,1.0
36,15,9,AC,Conf,0,36,15,0,117,Cash,DEF,2,AVL,Not Originally Drafted,,0,0,0,0,15.0,1845,0.0,2,AVL,1.0,MCI,H,1.0,0.0,4.0,4.0,2025-10-26 14:00:00+00:00,1.0
36,15,10,AC,Conf,0,36,0,0,117,Cash,DEF,2,AVL,Not Originally Drafted,,0,0,0,0,0.0,1845,0.0,2,AVL,1.0,LIV,A,0.0,2.0,4.0,3.0,2025-11-01 20:00:00+00:00,
36,15,11,AC,Conf,0,36,6,0,117,Cash,DEF,2,AVL,Not Originally Drafted,,0,0,0,0,5.999999999999999,1845,0.0,2,AVL,1.0,BOU,H,4.0,0.0,3.0,4.0,2025-11-09 14:00:00+00:00,0.9999999999999999
36,3,12,AC,Conf,1,36,2,2,117,Cash,DEF,2,AVL,Not Originally Drafted,,2,0,0,0,2.0,1845,0.001084010840108401,4,AVL,1.0,LEE,A,2.0,1.0,3.0,3.0,2025-11-23 14:00:00+00:00,1.0
36,2,13,AC,Conf,1,36,6,6,117,Cash,DEF,2,AVL,Not Originally Drafted,,6,0,0,0,5.999999999999997,1845,0.0032520325203252032,10,AVL,1.0,WOL,H,1.0,0.0,1.0,4.0,2025-11-30 14:05:00+00:00,0.9999999999999996
36,2,14,AC,Conf,1,36,4,4,117,Cash,DEF,2,AVL,Not Originally Drafted,,4,0,0,0,4.0,1845,0.002168021680216802,14,AVL,1.0,BHA,A,4.0,3.0,4.0,3.0,2025-12-03 19:30:00+00:00,1.0
36,3,15,AC,Conf,1,36,9,9,117,Cash,DEF,2,AVL,Not Originally Drafted,,9,0,0,0,9.0,1845,0.004878048780487805,23,AVL,1.0,ARS,H,2.0,1.0,4.0,4.0,2025-12-06 12:30:00+00:00,1.0
36,2,16,AC,Conf,1,36,0,0,117,Cash,DEF,2,AVL,Not Originally Drafted,,0,0,0,0,0.0,1845,0.0,23,AVL,1.0,WHU,A,3.0,2.0,3.0,3.0,2025-12-14 14:00:00+00:00,
36,2,17,AC,Conf,1,36,2,2,117,Cash,DEF,2,AVL,Not Originally Drafted,,2,0,0,0,2.0,1845,0.001084010840108401,25,AVL,1.0,MUN,H,2.0,1.0,4.0,4.0,2025-12-21 16:30:00+00:00,1.0
36,3,18,AC,Conf,0,36,1,0,117,Cash,DEF,2,AVL,Not Originally Drafted,,1,0,0,0,0.7777777777777777,1845,0.0005420054200542005,26,AVL,1.0,CHE,A,2.0,1.0,4.0,3.0,2025-12-27 17:30:00+00:00,0.7777777777777777
74,5,36,AC,Conf,1,74,9,9,165,Truffert,DEF,4,BOU,Not Originally Drafted,,9,0,0,0,9.0,1845,0.004878048780487805,9,BOU,1.0,FUL,A,1.0,0.0,3.0,3.0,2026-05-09 14:00:00+00:00,1.0
74,15,37,AC,Conf,0,74,4,0,165,Truffert,DEF,4,BOU,Not Originally Drafted,,0,0,0,0,4.0,1845,0.0,9,BOU,1.0,MCI,H,1.0,1.0,4.0,3.0,2026-05-19 18:30:00+00:00,1.0
74,3,38,AC,Conf,1,74,6,6,165,Truffert,DEF,4,BOU,Not Originally Drafted,,6,0,0,0,6.0,1845,0.0032520325203252032,15,BOU,1.0,NFO,A,1.0,1.0,3.0,3.0,2026-05-24 15:00:00+00:00,1.0
100,11,9,AC,Conf,1,100,6,6,113,Kroupi.Jr,FWD,4,BOU,Not Originally Drafted,,6,0,0,0,6.0,1845,0.0032520325203252032,6,BOU,1.0,NFO,H,2.0,0.0,3.0,3.0,2025-10-26 14:00:00+00:00,1.0
121,13,37,AC,Conf,0,121,2,0,113,Damsgaard,MID,5,BRE,Not Originally Drafted,,0,0,0,0,1.5999999999999999,1845,0.0,0,BRE,1.0,CRY,H,2.0,2.0,3.0,3.0,2026-05-17 14:00:00+00:00,0.7999999999999999
151,2,15,AC,Conf,1,151,5,5,148,Van Hecke,DEF,6,BHA,Not Originally Drafted,,5,0,0,0,5.0,1845,0.0027100271002710027,5,BHA,1.0,WHU,H,1.0,1.0,2.0,4.0,2025-12-07 14:00:00+00:00,1.0
151,4,16,AC,Conf,1,151,1,1,148,Van Hecke,DEF,6,BHA,Not Originally Drafted,,1,0,0,0,0.9999999999999999,1845,0.0005420054200542005,6,BHA,1.0,LIV,A,0.0,2.0,4.0,3.0,2025-12-13 15:00:00+00:00,0.9999999999999999
151,5,19,AC,Conf,1,151,0,0,148,Van Hecke,DEF,6,BHA,Not Originally Drafted,,0,0,0,0,0.0,1845,0.0,6,BHA,1.0,WHU,A,2.0,2.0,3.0,3.0,2025-12-30 19:30:00+00:00,
151,14,20,AC,Conf,0,151,6,0,148,Van Hecke,DEF,6,BHA,Not Originally Drafted,,0,0,0,0,6.0,1845,0.0,6,BHA,1.0,BUR,H,2.0,0.0,1.0,4.0,2026-01-03 15:00:00+00:00,1.0
151,14,21,AC,Conf,0,151,3,0,148,Van Hecke,DEF,6,BHA,Not Originally Drafted,,0,0,0,0,3.0,1845,0.0,6,BHA,1.0,MCI,A,1.0,1.0,5.0,3.0,2026-01-07 19:30:00+00:00,1.0
151,4,22,AC,Conf,1,151,6,6,148,Van Hecke,DEF,6,BHA,Not Originally Drafted,,6,0,0,0,6.0,1845,0.0032520325203252032,12,BHA,1.0,BOU,H,1.0,1.0,3.0,4.0,2026-01-19 20:00:00+00:00,1.0
151,5,23,AC,Conf,1,151,1,1,148,Van Hecke,DEF,6,BHA,Not Originally Drafted,,1,0,0,0,0.875,1845,0.0005420054200542005,13,BHA,1.0,FUL,A,1.0,2.0,3.0,3.0,2026-01-24 15:00:00+00:00,0.875
151,3,24,AC,Conf,1,151,2,2,148,Van Hecke,DEF,6,BHA,Not Originally Drafted,,2,0,0,0,2.0,1845,0.001084010840108401,15,BHA,1.0,EVE,H,1.0,1.0,3.0,4.0,2026-01-31 15:00:00+00:00,1.0
151,14,25,AC,Conf,1,151,0,0,148,Van Hecke,DEF,6,BHA,Not Originally Drafted,,0,0,0,0,0.0,1845,0.0,15,BHA,1.0,CRY,H,0.0,1.0,3.0,4.0,2026-02-08 14:00:00+00:00,
151,15,26,AC,Conf,0,151,5,0,148,Van Hecke,DEF,6,BHA,Not Originally Drafted,,0,0,0,0,5.0,1845,0.0,15,BHA,1.0,AVL,A,0.0,1.0,4.0,3.0,2026-02-11 19:30:00+00:00,1.0
151,3,27,AC,Conf,1,151,9,9,148,Van Hecke,DEF,6,BHA,Not Originally Drafted,,9,0,0,0,9.0,1845,0.004878048780487805,24,BHA,1.0,BRE,A,2.0,0.0,3.0,3.0,2026-02-21 15:00:00+00:00,1.0
151,5,28,AC,Conf,1,151,4,4,148,Van Hecke,DEF,6,BHA,Not Originally Drafted,,4,0,0,0,4.0,1845,0.002168021680216802,28,BHA,1.0,NFO,H,2.0,1.0,3.0,4.0,2026-03-01 14:00:00+00:00,1.0
151,5,29,AC,Conf,1,151,2,2,148,Van Hecke,DEF,6,BHA,Not Originally Drafted,,2,0,0,0,2.0,1845,0.001084010840108401,30,BHA,1.0,ARS,H,0.0,1.0,4.0,4.0,2026-03-04 19:30:00+00:00,1.0
151,4,30,AC,Conf,1,151,9,9,148,Van Hecke,DEF,6,BHA,Not Originally Drafted,,9,0,0,0,9.0,1845,0.004878048780487805,39,BHA,1.0,SUN,A,1.0,0.0,3.0,3.0,2026-03-14 15:00:00+00:00,1.0
151,3,31,AC,Conf,1,151,4,4,148,Van Hecke,DEF,6,BHA,Not Originally Drafted,,4,0,0,0,4.000000000000001,1845,0.002168021680216802,43,BHA,1.0,LIV,H,2.0,1.0,4.0,4.0,2026-03-21 12:45:00+00:00,1.0000000000000002
151,3,32,AC,Conf,1,151,5,5,148,Van Hecke,DEF,6,BHA,Not Originally Drafted,,5,0,0,0,5.0,1845,0.0027100271002710027,48,BHA,1.0,BUR,A,2.0,0.0,2.0,3.0,2026-04-11 14:00:00+00:00,1.0
151,3,33,AC,Conf,1,151,12,12,148,Van Hecke,DEF,6,BHA,Not Originally Drafted,,12,0,0,0,12.0,1845,0.0065040650406504065,60,BHA,2.0,TOT-CHE,AH,2.5,1.0,3.0,3.5,2026-04-18 16:30:00+00:00,1.0
151,13,34,AC,Conf,0,151,0,0,148,Van Hecke,DEF,6,BHA,Not Originally Drafted,,0,0,0,0,0.0,1845,0.0,60,,,,,,,,,,
151,4,35,AC,Conf,1,151,2,2,148,Van Hecke,DEF,6,BHA,Not Originally Drafted,,2,0,0,0,1.75,1845,0.001084010840108401,62,BHA,1.0,NEW,A,1.0,3.0,3.0,3.0,2026-05-02 14:00:00+00:00,0.875
151,4,36,AC,Conf,1,151,6,6,148,Van Hecke,DEF,6,BHA,Not Originally Drafted,,6,0,0,0,6.0,1845,0.0032520325203252032,68,BHA,1.0,WOL,H,3.0,0.0,1.0,4.0,2026-05-09 14:00:00+00:00,1.0
151,4,37,AC,Conf,1,151,2,2,148,Van Hecke,DEF,6,BHA,Not Originally Drafted,,2,0,0,0,1.8,1845,0.001084010840108401,70,BHA,1.0,LEE,A,0.0,1.0,3.0,3.0,2026-05-17 14:00:00+00:00,0.9
151,14,38,AC,Conf,0,151,1,0,148,Van Hecke,DEF,6,BHA,Not Originally Drafted,,0,0,0,0,0.5,1845,0.0,70,BHA,1.0,MUN,H,0.0,3.0,4.0,4.0,2026-05-24 15:00:00+00:00,0.5
178,11,10,AC,Conf,1,178,6,6,126,Welbeck,FWD,6,BHA,BP,74.0,6,0,0,0,6.0,1845,0.0032520325203252032,6,BHA,1.0,LEE,H,3.0,0.0,2.0,4.0,2025-11-01 15:00:00+00:00,1.0
178,11,11,AC,Conf,1,178,2,2,126,Welbeck,FWD,6,BHA,BP,74.0,2,0,0,0,2.0,1845,0.001084010840108401,8,BHA,1.0,CRY,A,0.0,0.0,3.0,3.0,2025-11-09 14:00:00+00:00,1.0
178,11,12,AC,Conf,1,178,8,8,126,Welbeck,FWD,6,BHA,BP,74.0,8,0,0,0,8.0,1845,0.004336043360433604,16,BHA,1.0,BRE,H,2.0,1.0,3.0,4.0,2025-11-22 15:00:00+00:00,1.0
178,11,13,AC,Conf,1,178,2,2,126,Welbeck,FWD,6,BHA,BP,74.0,2,0,0,0,2.0000000000000004,1845,0.001084010840108401,18,BHA,1.0,NFO,A,2.0,0.0,3.0,3.0,2025-11-30 14:05:00+00:00,1.0000000000000002
178,11,14,AC,Conf,1,178,1,1,126,Welbeck,FWD,6,BHA,BP,74.0,1,0,0,0,0.5,1845,0.0005420054200542005,19,BHA,1.0,AVL,H,3.0,4.0,3.0,4.0,2025-12-03 19:30:00+00:00,0.5
178,11,15,AC,Conf,1,178,2,2,126,Welbeck,FWD,6,BHA,BP,74.0,2,0,0,0,2.0,1845,0.001084010840108401,21,BHA,1.0,WHU,H,1.0,1.0,2.0,4.0,2025-12-07 14:00:00+00:00,1.0
178,11,16,AC,Conf,1,178,1,1,126,Welbeck,FWD,6,BHA,BP,74.0,1,0,0,0,0.9999999999999999,1845,0.0005420054200542005,22,BHA,1.0,LIV,A,0.0,2.0,4.0,3.0,2025-12-13 15:00:00+00:00,0.9999999999999999
200,6,38,AC,Conf,1,200,2,2,127,Anthony,MID,3,BUR,Not Originally Drafted,,2,0,0,0,2.0,1845,0.001084010840108401,2,BUR,1.0,WOL,H,1.0,1.0,1.0,2.0,2026-05-24 15:00:00+00:00,1.0
225,5,30,AC,Conf,1,225,2,2,115,James,DEF,7,CHE,BP,38.0,2,0,0,0,2.0,1845,0.001084010840108401,2,CHE,1.0,NEW,H,0.0,1.0,3.0,4.0,2026-03-14 17:30:00+00:00,1.0
228,2,12,AC,Conf,1,228,1,1,96,Gusto,DEF,7,CHE,Not Originally Drafted,,1,0,0,0,0.5,1845,0.0005420054200542005,1,CHE,1.0,BUR,A,2.0,0.0,2.0,3.0,2025-11-22 12:30:00+00:00,0.5
228,4,17,AC,Conf,1,228,-1,-1,96,Gusto,DEF,7,CHE,Not Originally Drafted,,-1,0,0,0,-0.0,1845,-0.0005420054200542005,0,CHE,1.0,NEW,A,2.0,2.0,3.0,3.0,2025-12-20 12:30:00+00:00,0.0
228,2,18,AC,Conf,1,228,1,1,96,Gusto,DEF,7,CHE,Not Originally Drafted,,1,0,0,0,0.7777777777777777,1845,0.0005420054200542005,1,CHE,1.0,AVL,H,1.0,2.0,3.0,4.0,2025-12-27 17:30:00+00:00,0.7777777777777777
236,7,1,AC,Conf,1,236,3,3,125,Neto,MID,7,CHE,AC,43.0,3,43,8,1,3.0,1845,0.0016260162601626016,3,CHE,1.0,CRY,H,0.0,0.0,3.0,4.0,2025-08-17 13:00:00+00:00,1.0
236,8,2,AC,Conf,1,236,7,7,125,Neto,MID,7,CHE,AC,43.0,7,43,8,1,7.0,1845,0.003794037940379404,10,CHE,1.0,WHU,A,5.0,1.0,3.0,3.0,2025-08-22 19:00:00+00:00,1.0
236,7,3,AC,Conf,1,236,3,3,125,Neto,MID,7,CHE,AC,43.0,3,43,8,1,3.0,1845,0.0016260162601626016,13,CHE,1.0,FUL,H,2.0,0.0,2.0,4.0,2025-08-30 11:30:00+00:00,1.0
236,7,4,AC,Conf,1,236,2,2,125,Neto,MID,7,CHE,AC,43.0,2,43,8,1,1.6000000000000003,1845,0.001084010840108401,15,CHE,1.0,BRE,A,2.0,2.0,3.0,3.0,2025-09-13 19:00:00+00:00,0.8000000000000002
236,8,5,AC,Conf,0,236,1,0,125,Neto,MID,7,CHE,AC,43.0,1,43,8,1,0.5,1845,0.0005420054200542005,16,CHE,1.0,MUN,A,1.0,2.0,4.0,3.0,2025-09-20 16:30:00+00:00,0.5
236,8,6,AC,Conf,1,236,2,2,125,Neto,MID,7,CHE,AC,43.0,2,43,8,1,1.9999999999999998,1845,0.001084010840108401,18,CHE,1.0,BHA,H,1.0,3.0,3.0,4.0,2025-09-27 14:00:00+00:00,0.9999999999999999
237,13,20,AC,Conf,0,237,11,0,157,Enzo,MID,7,CHE,Not Originally Drafted,,0,0,0,0,10.999999999999998,1845,0.0,0,CHE,1.0,MCI,A,1.0,1.0,5.0,3.0,2026-01-04 17:30:00+00:00,0.9999999999999999
237,5,21,AC,Conf,1,237,1,1,157,Enzo,MID,7,CHE,Not Originally Drafted,,1,0,0,0,0.0,1845,0.0005420054200542005,1,CHE,1.0,FUL,A,1.0,2.0,3.0,3.0,2026-01-07 19:30:00+00:00,0.0
237,5,22,AC,Conf,1,237,6,6,157,Enzo,MID,7,CHE,Not Originally Drafted,,6,0,0,0,6.0,1845,0.0032520325203252032,7,CHE,1.0,BRE,H,2.0,0.0,3.0,4.0,2026-01-17 15:00:00+00:00,1.0
237,8,23,AC,Conf,1,237,8,8,157,Enzo,MID,7,CHE,Not Originally Drafted,,8,0,0,0,8.0,1845,0.004336043360433604,15,CHE,1.0,CRY,A,3.0,1.0,3.0,3.0,2026-01-25 14:00:00+00:00,1.0
237,6,24,AC,Conf,1,237,8,8,157,Enzo,MID,7,CHE,Not Originally Drafted,,8,0,0,0,8.0,1845,0.004336043360433604,23,CHE,1.0,WHU,H,3.0,2.0,2.0,4.0,2026-01-31 17:30:00+00:00,1.0
237,6,25,AC,Conf,1,237,2,2,157,Enzo,MID,7,CHE,Not Originally Drafted,,2,0,0,0,2.0,1845,0.001084010840108401,25,CHE,1.0,WOL,A,3.0,1.0,2.0,3.0,2026-02-07 15:00:00+00:00,1.0
237,5,26,AC,Conf,1,237,2,2,157,Enzo,MID,7,CHE,Not Originally Drafted,,2,0,0,0,1.0,1845,0.001084010840108401,27,CHE,1.0,LEE,H,2.0,2.0,2.0,4.0,2026-02-10 19:30:00+00:00,0.5
237,5,27,AC,Conf,1,237,2,2,157,Enzo,MID,7,CHE,Not Originally Drafted,,2,0,0,0,2.0,1845,0.001084010840108401,29,CHE,1.0,BUR,H,1.0,1.0,1.0,4.0,2026-02-21 15:00:00+00:00,1.0
237,7,28,AC,Conf,1,237,1,1,157,Enzo,MID,7,CHE,Not Originally Drafted,,1,0,0,0,1.0,1845,0.0005420054200542005,30,CHE,1.0,ARS,A,1.0,2.0,5.0,3.0,2026-03-01 16:30:00+00:00,1.0
237,7,29,AC,Conf,1,237,4,4,157,Enzo,MID,7,CHE,Not Originally Drafted,,4,0,0,0,4.0,1845,0.002168021680216802,34,CHE,1.0,AVL,A,4.0,1.0,4.0,3.0,2026-03-04 19:30:00+00:00,1.0
237,8,30,AC,Conf,1,237,2,2,157,Enzo,MID,7,CHE,Not Originally Drafted,,2,0,0,0,2.0,1845,0.001084010840108401,36,CHE,1.0,NEW,H,0.0,1.0,3.0,4.0,2026-03-14 17:30:00+00:00,1.0
237,7,31,AC,Conf,1,237,2,2,157,Enzo,MID,7,CHE,Not Originally Drafted,,2,0,0,0,2.0000000000000004,1845,0.001084010840108401,38,CHE,1.0,EVE,A,0.0,3.0,3.0,3.0,2026-03-21 17:30:00+00:00,1.0000000000000002
237,8,33,AC,Conf,1,237,4,4,157,Enzo,MID,7,CHE,Not Originally Drafted,,4,0,0,0,4.0,1845,0.002168021680216802,42,CHE,2.0,MUN-BHA,HA,0.0,2.0,4.0,3.5,2026-04-18 19:00:00+00:00,1.0
237,7,35,AC,Conf,1,237,2,2,157,Enzo,MID,7,CHE,Not Originally Drafted,,2,0,0,0,1.5,1845,0.001084010840108401,44,CHE,1.0,NFO,H,1.0,3.0,3.0,4.0,2026-05-04 14:00:00+00:00,0.75
237,9,36,AC,Conf,1,237,8,8,157,Enzo,MID,7,CHE,Not Originally Drafted,,8,0,0,0,8.0,1845,0.004336043360433604,52,CHE,1.0,LIV,A,1.0,1.0,4.0,3.0,2026-05-09 11:30:00+00:00,1.0
237,8,37,AC,Conf,1,237,13,13,157,Enzo,MID,7,CHE,Not Originally Drafted,,13,0,0,0,12.999999999999998,1845,0.007046070460704607,65,CHE,1.0,TOT,H,2.0,1.0,3.0,4.0,2026-05-19 19:15:00+00:00,0.9999999999999999
237,8,38,AC,Conf,1,237,1,1,157,Enzo,MID,7,CHE,Not Originally Drafted,,1,0,0,0,0.0,1845,0.0005420054200542005,66,CHE,1.0,SUN,A,1.0,2.0,3.0,3.0,2026-05-24 15:00:00+00:00,0.0
241,5,8,AC,Conf,1,241,1,1,110,Caicedo,MID,7,CHE,Not Originally Drafted,,1,0,0,0,0.25,1845,0.0005420054200542005,1,CHE,1.0,NFO,A,3.0,0.0,3.0,3.0,2025-10-18 11:30:00+00:00,0.25
241,5,9,AC,Conf,1,241,2,2,110,Caicedo,MID,7,CHE,Not Originally Drafted,,2,0,0,0,0.7999999999999999,1845,0.001084010840108401,3,CHE,1.0,SUN,H,1.0,2.0,2.0,4.0,2025-10-25 14:00:00+00:00,0.39999999999999997
241,5,10,AC,Conf,1,241,10,10,110,Caicedo,MID,7,CHE,Not Originally Drafted,,10,0,0,0,10.0,1845,0.005420054200542005,13,CHE,1.0,TOT,A,1.0,0.0,3.0,3.0,2025-11-01 17:30:00+00:00,1.0
241,8,11,AC,Conf,1,241,2,2,110,Caicedo,MID,7,CHE,Not Originally Drafted,,2,0,0,0,2.0000000000000004,1845,0.001084010840108401,15,CHE,1.0,WOL,H,3.0,0.0,1.0,4.0,2025-11-08 20:00:00+00:00,1.0000000000000002
241,13,12,AC,Conf,1,241,0,0,110,Caicedo,MID,7,CHE,Not Originally Drafted,,0,0,0,0,0.0,1845,0.0,15,CHE,1.0,BUR,A,2.0,0.0,2.0,3.0,2025-11-22 12:30:00+00:00,
242,7,16,AC,Conf,1,242,1,1,151,Dewsbury-Hall,MID,9,EVE,Not Originally Drafted,,1,0,0,0,0.9999999999999999,1845,0.0005420054200542005,1,EVE,1.0,CHE,A,0.0,2.0,4.0,3.0,2025-12-13 15:00:00+00:00,0.9999999999999999
242,13,17,AC,Conf,0,242,0,0,151,Dewsbury-Hall,MID,9,EVE,Not Originally Drafted,,0,0,0,0,0.0,1845,0.0,1,EVE,1.0,ARS,H,0.0,1.0,4.0,3.0,2025-12-20 20:00:00+00:00,
242,8,34,AC,Conf,1,242,8,8,151,Dewsbury-Hall,MID,9,EVE,Not Originally Drafted,,8,0,0,0,8.0,1845,0.004336043360433604,9,EVE,1.0,WHU,A,1.0,2.0,3.0,3.0,2026-04-25 14:00:00+00:00,1.0
257,4,34,AC,Conf,1,257,3,3,154,Lacroix,DEF,8,CRY,Not Originally Drafted,,3,0,0,0,3.0,1845,0.0016260162601626016,3,CRY,1.0,LIV,A,1.0,3.0,4.0,3.0,2026-04-25 14:00:00+00:00,1.0
257,5,35,AC,Conf,1,257,2,2,154,Lacroix,DEF,8,CRY,Not Originally Drafted,,2,0,0,0,1.75,1845,0.001084010840108401,5,CRY,1.0,BOU,A,0.0,3.0,3.0,3.0,2026-05-03 13:00:00+00:00,0.875
260,4,4,AC,Conf,1,260,6,6,179,Guéhi,DEF,13,MCI,Not Originally Drafted,,6,0,0,0,6.0,1845,0.0032520325203252032,6,MCI,1.0,MUN,H,3.0,0.0,4.0,5.0,2025-09-14 15:30:00+00:00,1.0
260,4,5,AC,Conf,1,260,7,7,179,Guéhi,DEF,13,MCI,Not Originally Drafted,,7,0,0,0,7.0,1845,0.003794037940379404,13,MCI,1.0,ARS,A,1.0,1.0,5.0,4.0,2025-09-21 15:30:00+00:00,1.0
260,3,6,AC,Conf,1,260,7,7,179,Guéhi,DEF,13,MCI,Not Originally Drafted,,7,0,0,0,7.0,1845,0.003794037940379404,20,MCI,1.0,BUR,H,5.0,1.0,1.0,5.0,2025-09-27 14:00:00+00:00,1.0
260,3,7,AC,Conf,1,260,3,3,179,Guéhi,DEF,13,MCI,Not Originally Drafted,,3,0,0,0,3.0,1845,0.0016260162601626016,23,MCI,1.0,BRE,A,1.0,0.0,3.0,4.0,2025-10-05 15:30:00+00:00,1.0
260,3,8,AC,Conf,1,260,4,4,179,Guéhi,DEF,13,MCI,Not Originally Drafted,,4,0,0,0,4.0,1845,0.002168021680216802,27,MCI,1.0,EVE,H,2.0,0.0,3.0,5.0,2025-10-18 14:00:00+00:00,1.0
260,14,9,AC,Conf,0,260,4,0,179,Guéhi,DEF,13,MCI,Not Originally Drafted,,0,0,0,0,4.000000000000001,1845,0.0,27,MCI,1.0,AVL,A,0.0,1.0,4.0,4.0,2025-10-26 14:00:00+00:00,1.0000000000000002
260,3,10,AC,Conf,1,260,10,10,179,Guéhi,DEF,13,MCI,Not Originally Drafted,,10,0,0,0,10.0,1845,0.005420054200542005,37,MCI,1.0,BOU,H,3.0,1.0,3.0,5.0,2025-11-02 16:30:00+00:00,1.0
260,14,11,AC,Conf,1,260,0,0,179,Guéhi,DEF,13,MCI,Not Originally Drafted,,0,0,0,0,0.0,1845,0.0,37,MCI,1.0,LIV,H,3.0,0.0,4.0,5.0,2025-11-09 16:30:00+00:00,
260,4,12,AC,Conf,1,260,5,5,179,Guéhi,DEF,13,MCI,Not Originally Drafted,,5,0,0,0,5.0,1845,0.0027100271002710027,42,MCI,1.0,NEW,A,1.0,2.0,3.0,4.0,2025-11-22 17:30:00+00:00,1.0
260,3,13,AC,Conf,1,260,0,0,179,Guéhi,DEF,13,MCI,Not Originally Drafted,,0,0,0,0,0.0,1845,0.0,42,MCI,1.0,LEE,H,3.0,2.0,2.0,5.0,2025-11-29 15:00:00+00:00,
260,3,14,AC,Conf,1,260,14,14,179,Guéhi,DEF,13,MCI,Not Originally Drafted,,14,0,0,0,14.0,1845,0.007588075880758808,56,MCI,1.0,FUL,A,5.0,4.0,3.0,4.0,2025-12-02 19:30:00+00:00,1.0
260,5,15,AC,Conf,1,260,8,8,179,Guéhi,DEF,13,MCI,Not Originally Drafted,,8,0,0,0,8.0,1845,0.004336043360433604,64,MCI,1.0,SUN,H,3.0,0.0,2.0,5.0,2025-12-06 15:00:00+00:00,1.0
260,3,16,AC,Conf,1,260,1,1,179,Guéhi,DEF,13,MCI,Not Originally Drafted,,1,0,0,0,0.9999999999999999,1845,0.0005420054200542005,65,MCI,1.0,CRY,A,3.0,0.0,3.0,4.0,2025-12-14 14:00:00+00:00,0.9999999999999999
260,3,17,AC,Conf,1,260,1,1,179,Guéhi,DEF,13,MCI,Not Originally Drafted,,1,0,0,0,1.0,1845,0.0005420054200542005,66,MCI,1.0,WHU,H,3.0,0.0,2.0,5.0,2025-12-20 15:00:00+00:00,1.0
260,4,18,AC,Conf,1,260,2,2,179,Guéhi,DEF,13,MCI,Not Originally Drafted,,2,0,0,0,1.9999999999999998,1845,0.001084010840108401,68,MCI,1.0,NFO,A,2.0,1.0,3.0,4.0,2025-12-27 12:30:00+00:00,0.9999999999999999
260,2,19,AC,Conf,1,260,2,2,179,Guéhi,DEF,13,MCI,Not Originally Drafted,,2,0,0,0,2.0,1845,0.001084010840108401,70,MCI,1.0,SUN,A,0.0,0.0,3.0,4.0,2026-01-01 20:00:00+00:00,1.0
260,2,20,AC,Conf,1,260,2,2,179,Guéhi,DEF,13,MCI,Not Originally Drafted,,2,0,0,0,1.2,1845,0.001084010840108401,72,MCI,1.0,CHE,H,1.0,1.0,3.0,5.0,2026-01-04 17:30:00+00:00,0.6
260,2,21,AC,Conf,1,260,6,6,179,Guéhi,DEF,13,MCI,Not Originally Drafted,,6,0,0,0,6.0,1845,0.0032520325203252032,78,MCI,1.0,BHA,H,1.0,1.0,3.0,5.0,2026-01-07 19:30:00+00:00,1.0
260,13,22,AC,Conf,1,260,0,0,179,Guéhi,DEF,13,MCI,Not Originally Drafted,,0,0,0,0,0.0,1845,0.0,78,MCI,1.0,MUN,A,0.0,2.0,4.0,4.0,2026-01-17 12:30:00+00:00,
260,2,23,AC,Conf,1,260,6,6,179,Guéhi,DEF,13,MCI,Not Originally Drafted,,6,0,0,0,6.0,1845,0.0032520325203252032,84,MCI,1.0,WOL,H,2.0,0.0,1.0,5.0,2026-01-24 15:00:00+00:00,1.0
260,4,24,AC,Conf,1,260,3,3,179,Guéhi,DEF,13,MCI,Not Originally Drafted,,3,0,0,0,3.0,1845,0.0016260162601626016,87,MCI,1.0,TOT,A,2.0,2.0,3.0,4.0,2026-02-01 16:30:00+00:00,1.0
260,4,25,AC,Conf,1,260,3,3,179,Guéhi,DEF,13,MCI,Not Originally Drafted,,3,0,0,0,3.0,1845,0.0016260162601626016,90,MCI,1.0,LIV,A,2.0,1.0,4.0,4.0,2026-02-08 16:30:00+00:00,1.0
260,4,26,AC,Conf,1,260,7,7,179,Guéhi,DEF,13,MCI,Not Originally Drafted,,7,0,0,0,7.0,1845,0.003794037940379404,97,MCI,1.0,FUL,H,3.0,0.0,2.0,5.0,2026-02-11 19:30:00+00:00,1.0
260,4,27,AC,Conf,1,260,2,2,179,Guéhi,DEF,13,MCI,Not Originally Drafted,,2,0,0,0,2.0,1845,0.001084010840108401,99,MCI,1.0,NEW,H,2.0,1.0,3.0,5.0,2026-02-21 20:00:00+00:00,1.0
