league_code,date_added,gameweek,short_name,kind,result,index,priority,position,element_in,player_in,element_out,player_out,player_in_points_scored_in_week,player_out_points_scored_in_week,net_points_of_transfer_in_week,abs_net_trade,transfer_category
Conf,2025-09-26 05:18:17.662577+00:00,6,CR,waiver,successful,3.0,1.0,DEF,74,Truffert (3),261,Richards (4),3,4,-1,1,waiver - successful
Conf,2025-10-02 10:57:08.407018+00:00,7,IR,waiver,successful,6.0,3.0,MID,160,Minteh (2),517,Anderson (1),2,1,1,1,waiver - successful
Conf,2025-10-15 15:57:50.587349+00:00,8,AC,waiver,successful,3.0,1.0,MID,241,Caicedo (1),669,Ndoye (0),1,0,1,1,waiver - successful
Conf,2025-10-17 07:10:55.074995+00:00,8,IR,waiver,successful,2.0,1.0,DEF,683,Thiaw (1),473,Hall (0),1,0,1,1,waiver - successful
Conf,2025-10-17 09:36:16.183981+00:00,8,PV,waiver,successful,8.0,5.0,GKP,627,Johnstone (1),67,Petrović (2),1,2,-1,1,waiver - successful
Conf,2025-10-20 20:55:52.747314+00:00,9,AC,waiver,successful,3.0,1.0,FWD,100,Kroupi.Jr (6),560,Isidor (7),6,7,-1,1,waiver - successful
Conf,2025-10-22 15:19:24.908927+00:00,9,HC,waiver,successful,7.0,2.0,DEF,505,Milenković (1),370,Frimpong (0),1,0,1,1,waiver - successful
Conf,2025-10-23 16:42:09.690824+00:00,9,PV,waiver,unsuccessful - player out already gone,8.0,4.0,MID,81,Kluivert (2),414,Foden (1),2,1,1,1,waiver - unsuccessful - player out already gone
Conf,2025-10-23 16:42:09.690848+00:00,9,PV,waiver,successful,9.0,5.0,DEF,506,Murillo (1),694,Mukiele (2),1,2,-1,1,waiver - successful
Conf,2025-10-23 16:42:09.690867+00:00,9,PV,waiver,unsuccessful - player in already been picked up,10.0,6.0,DEF,505,Milenković (1),694,Mukiele (2),1,2,-1,1,waiver - unsuccessful - player in already been picked up
Conf,2025-10-23 16:42:09.690885+00:00,9,PV,waiver,unsuccessful - player out already gone,11.0,7.0,DEF,508,N.Williams (1),694,Mukiele (2),1,2,-1,1,waiver - unsuccessful - player out already gone
Conf,2025-10-23 20:02:19.388813+00:00,9,AC,free agent,successful,,,MID,515,Gibbs-White (2),418,Doku (1),2,1,1,1,free agent - successful
Conf,2025-10-26 17:27:41.652525+00:00,10,BP,waiver,successful,2.0,1.0,FWD,735,Kolo Muani (2),597,Richarlison (1),2,1,1,1,waiver - successful
Conf,2025-10-30 18:59:48.861147+00:00,10,PV,waiver,unsuccessful - player out already gone,7.0,4.0,GKP,729,Lammens (1),627,Johnstone (2),1,2,-1,1,waiver - unsuccessful - player out already gone
Conf,2025-11-12 08:20:10.101050+00:00,12,CR,waiver,unsuccessful - player in already been picked up,10.0,2.0,DEF,411,O'Reilly (1),74,Truffert (0),1,0,1,1,waiver - unsuccessful - player in already been picked up
Conf,2025-11-15 13:17:01.963473+00:00,12,IR,waiver,unsuccessful - player out already gone,7.0,2.0,MID,418,Doku (2),324,Iwobi (3),2,3,-1,1,waiver - unsuccessful - player out already gone
Conf,2025-11-20 19:08:45.704800+00:00,12,AC,waiver,unsuccessful - player in already been picked up,5.0,1.0,DEF,411,O'Reilly (1),573,Spence (0),1,0,1,1,waiver - unsuccessful - player in already been picked up
Conf,2025-11-20 22:04:05.557461+00:00,12,BP,waiver,successful,3.0,1.0,DEF,411,O'Reilly (1),478,Trippier (0),1,0,1,1,waiver - successful
Conf,2025-11-22 05:04:50.786897+00:00,12,AC,free agent,successful,,,DEF,228,Gusto (1),573,Spence (0),1,0,1,1,free agent - successful
Conf,2025-11-28 10:51:01.828587+00:00,13,BP,waiver,successful,2.0,1.0,FWD,735,Kolo Muani (1),135,Wissa (0),1,0,1,1,waiver - successful
Conf,2025-11-28 11:04:18.985160+00:00,13,PV,waiver,unsuccessful - player out already gone,8.0,5.0,GKP,287,Pickford (1),67,Petrović (2),1,2,-1,1,waiver - unsuccessful - player out already gone
Conf,2025-12-01 08:46:51.767554+00:00,14,IR,waiver,successful,6.0,3.0,MID,452,Amad (2),84,Tavernier (1),2,1,1,1,waiver - successful
Conf,2025-12-01 20:22:04.256441+00:00,14,AC,free agent,successful,,,FWD,365,Nmecha (2),666,Ekitiké (1),2,1,1,1,free agent - successful
Conf,2025-12-06 10:15:43.652392+00:00,15,PV,free agent,successful,,,MID,83,O.Dango (4),390,Gravenberch (5),4,5,-1,1,free agent - successful
Conf,2025-12-09 12:16:31.192332+00:00,16,AC,waiver,unsuccessful - player in already been picked up,4.0,1.0,DEF,11,White (1),7,Calafiori (0),1,0,1,1,waiver - unsuccessful - player in already been picked up
Conf,2025-12-17 12:34:34.249417+00:00,17,AC,waiver,unsuccessful - player in already been picked up,4.0,1.0,MID,84,Tavernier (2),26,Zubimendi (3),2,3,-1,1,waiver - unsuccessful - player in already been picked up
Conf,2025-12-17 12:34:34.249479+00:00,17,AC,waiver,successful,6.0,3.0,FWD,31,G.Jesus (1),178,Welbeck (0),1,0,1,1,waiver - successful
Conf,2025-12-17 12:34:34.249493+00:00,17,AC,waiver,successful,7.0,4.0,DEF,228,Gusto (-1),151,Van Hecke (0),-1,0,-1,1,waiver - successful
Conf,2025-12-20 09:26:06.181171+00:00,17,PV,free agent,successful,,,GKP,469,Pope (0),729,Lammens (1),0,1,-1,1,free agent - successful
Conf,2025-12-25 13:50:29.365117+00:00,18,BP,waiver,successful,1.0,1.0,FWD,178,Welbeck (1),735,Kolo Muani (2),1,2,-1,1,waiver - successful
Conf,2025-12-26 12:16:28.086147+00:00,18,CR,free agent,successful,,,FWD,30,Havertz (0),654,Strand Larsen (1),0,1,-1,1,free agent - successful
Conf,2025-12-28 19:05:42.500900+00:00,19,IR,waiver,successful,1.0,1.0,DEF,441,Dorgu (2),317,Andersen (3),2,3,-1,1,waiver - successful
Conf,2025-12-29 06:30:27.104622+00:00,19,PV,waiver,successful,2.0,1.0,GKP,729,Lammens (3),314,Leno (2),3,2,1,1,waiver - successful
Conf,2026-01-01 22:30:45.420334+00:00,20,PV,waiver,successful,8.0,2.0,DEF,292,Mykolenko (0),374,Konaté (1),0,1,-1,1,waiver - successful
Conf,2026-01-02 07:28:18.458262+00:00,20,BP,waiver,successful,1.0,1.0,MID,20,Trossard (1),266,Eze (0),1,0,1,1,waiver - successful
Conf,2026-01-16 10:10:34.395667+00:00,22,PV,waiver,successful,12.0,3.0,DEF,224,Cucurella (5),292,Mykolenko (6),5,6,-1,1,waiver - successful
Conf,2026-01-21 04:29:51.875437+00:00,23,BP,waiver,successful,1.0,1.0,FWD,596,Solanke (2),661,Gyökeres (1),2,1,1,1,waiver - successful
Conf,2026-01-26 08:37:11.943269+00:00,24,IR,waiver,unsuccessful - player out already gone,6.0,2.0,FWD,526,Igor Jesus (2),715,Woltemade (1),2,1,1,1,waiver - unsuccessful - player out already gone
Conf,2026-02-04 16:21:10.756640+00:00,25,HC,waiver,successful,3.0,1.0,FWD,654,Strand Larsen (1),135,Wissa (2),1,2,-1,1,waiver - successful
Conf,2026-02-04 16:21:10.756698+00:00,25,HC,waiver,successful,8.0,2.0,DEF,374,Konaté (1),370,Frimpong (0),1,0,1,1,waiver - successful
Conf,2026-02-04 16:21:10.756721+00:00,25,HC,waiver,unsuccessful - player in already been picked up,11.0,3.0,FWD,806,Abraham (1),135,Wissa (2),1,2,-1,1,waiver - unsuccessful - player in already been picked up
Conf,2026-02-09 14:17:42.998962+00:00,26,CR,waiver,successful,3.0,1.0,DEF,442,Maguire (2),473,Hall (1),2,1,1,1,waiver - successful
Conf,2026-02-15 07:29:03.907109+00:00,27,CR,waiver,successful,4.0,1.0,DEF,40,Mings (2),106,Collins (1),2,1,1,1,waiver - successful
Conf,2026-02-19 11:14:12.852331+00:00,27,IR,waiver,successful,2.0,1.0,FWD,596,Solanke (1),283,Mateta (0),1,0,1,1,waiver - successful
Conf,2026-02-23 22:02:13.744408+00:00,28,CR,waiver,successful,4.0,1.0,GKP,67,Petrović (3),670,Roefs (2),3,2,1,1,waiver - successful
Conf,2026-02-24 06:14:58.807636+00:00,28,PV,waiver,successful,8.0,4.0,MID,485,Gordon (2),417,Cherki (3),2,3,-1,1,waiver - successful
Conf,2026-02-24 06:14:58.807723+00:00,28,PV,waiver,unsuccessful - player in already been picked up,18.0,9.0,GKP,67,Petrović (3),220,Sánchez (2),3,2,1,1,waiver - unsuccessful - player in already been picked up
Conf,2026-02-25 22:29:09.569425+00:00,28,AC,waiver,successful,5.0,1.0,DEF,683,Thiaw (1),575,Van de Ven (0),1,0,1,1,waiver - successful
Conf,2026-02-26 07:29:26.063934+00:00,28,HC,waiver,successful,12.0,2.0,DEF,77,Hill (2),443,Shaw (1),2,1,1,1,waiver - successful
Conf,2026-02-26 07:29:26.063952+00:00,28,HC,waiver,unsuccessful - player in already been picked up,16.0,3.0,DEF,77,Hill (2),295,Keane (1),2,1,1,1,waiver - unsuccessful - player in already been picked up
Conf,2026-03-06 11:06:46.292069+00:00,30,IR,waiver,successful,1.0,1.0,GKP,101,Kelleher (1),253,Henderson (0),1,0,1,1,waiver - successful
Conf,2026-03-13 09:47:46.364883+00:00,30,PV,waiver,successful,2.0,1.0,MID,390,Gravenberch (2),413,Marmoush (3),2,3,-1,1,waiver - successful
Conf,2026-03-13 09:47:46.364935+00:00,30,PV,waiver,unsuccessful - player out already gone,6.0,2.0,MID,517,Anderson (2),413,Marmoush (3),2,3,-1,1,waiver - unsuccessful - player out already gone
Conf,2026-03-16 02:17:38.662653+00:00,31,AC,waiver,successful,2.0,1.0,FWD,597,Richarlison (2),806,Abraham (1),2,1,1,1,waiver - successful
Conf,2026-03-16 02:17:38.662694+00:00,31,AC,waiver,successful,5.0,2.0,MID,324,Iwobi (1),615,Summerville (0),1,0,1,1,waiver - successful
Conf,2026-03-19 09:14:09.948948+00:00,31,CR,waiver,unsuccessful - player in already been picked up,6.0,2.0,MID,324,Iwobi (1),267,Sarr (0),1,0,1,1,waiver - unsuccessful - player in already been picked up
Conf,2026-03-19 09:14:09.948997+00:00,31,CR,waiver,unsuccessful - player out already gone,8.0,4.0,DEF,473,Hall (1),402,Aït-Nouri (0),1,0,1,1,waiver - unsuccessful - player out already gone
Conf,2026-03-20 11:44:38.179284+00:00,31,CR,free agent,successful,,,DEF,473,Hall (1),370,Frimpong (0),1,0,1,1,free agent - successful
Conf,2026-03-20 11:45:13.929992+00:00,31,IR,free agent,successful,,,DEF,476,Burn (3),74,Truffert (4),3,4,-1,1,free agent - successful
Conf,2026-04-09 17:29:36.170709+00:00,32,PV,waiver,successful,2.0,1.0,MID,299,Ndiaye (2),390,Gravenberch (1),2,1,1,1,waiver - successful
Conf,2026-04-10 11:26:15.381702+00:00,32,CR,free agent,successful,,,DEF,7,Calafiori (0),473,Hall (1),0,1,-1,1,free agent - successful
Conf,2026-04-15 13:47:46.492008+00:00,33,HC,waiver,successful,2.0,1.0,FWD,499,Isak (2),654,Strand Larsen (1),2,1,1,1,waiver - successful
Conf,2026-04-15 19:58:14.951488+00:00,33,PV,waiver,unsuccessful - player out already gone,10.0,3.0,MID,160,Minteh (4),83,O.Dango (3),4,3,1,1,waiver - unsuccessful - player out already gone
Conf,2026-04-17 09:49:48.933817+00:00,33,AC,waiver,successful,23.0,5.0,DEF,508,N.Williams (2),683,Thiaw (1),2,1,1,1,waiver - successful
Conf,2026-04-17 14:23:51.975531+00:00,33,PV,free agent,successful,,,GKP,502,Sels (2),673,Ramsdale (1),2,1,1,1,free agent - successful
Conf,2026-04-17 14:50:12.139982+00:00,33,IR,free agent,successful,,,DEF,714,A.Jimenez (2),476,Burn (1),2,1,1,1,free agent - successful
Conf,2026-04-23 10:42:17.553330+00:00,34,PV,waiver,successful,7.0,4.0,FWD,792,Taty (1),97,Evanilson (0),1,0,1,1,waiver - successful
Conf,2026-04-23 10:42:17.553403+00:00,34,PV,waiver,unsuccessful - player out already gone,15.0,8.0,DEF,292,Mykolenko (1),406,Khusanov (0),1,0,1,1,waiver - unsuccessful - player out already gone
Conf,2026-04-24 17:23:37.407787+00:00,34,PV,free agent,successful,,,MID,390,Gravenberch (1),485,Gordon (0),1,0,1,1,free agent - successful
Conf,2026-04-27 22:31:38.723352+00:00,35,CR,waiver,unsuccessful - player out already gone,11.0,4.0,DEF,406,Khusanov (3),684,Alderete (4),3,4,-1,1,waiver - unsuccessful - player out already gone
Conf,2026-04-29 19:48:26.307706+00:00,35,BP,waiver,successful,13.0,3.0,MID,18,Madueke (1),718,Xavi (0),1,0,1,1,waiver - successful
Conf,2026-04-29 19:48:26.307725+00:00,35,BP,waiver,unsuccessful - player out already gone,19.0,4.0,DEF,343,Struijk (1),295,Keane (2),1,2,-1,1,waiver - unsuccessful - player out already gone
Conf,2026-04-30 17:11:53.263684+00:00,35,PV,waiver,unsuccessful - player out already gone,14.0,5.0,FWD,525,Wood (1),596,Solanke (0),1,0,1,1,waiver - unsuccessful - player out already gone
Conf,2026-04-30 17:11:53.263740+00:00,35,PV,waiver,unsuccessful - player in already been picked up,17.0,8.0,DEF,406,Khusanov (3),575,Van de Ven (2),3,2,1,1,waiver - unsuccessful - player in already been picked up
Conf,2026-05-08 06:36:24.949672+00:00,36,BP,waiver,successful,6.0,2.0,FWD,97,Evanilson (1),733,Brobbey (2),1,2,-1,1,waiver - successful
Conf,2026-05-08 09:38:12.057191+00:00,36,AC,waiver,unsuccessful - player in already been picked up,9.0,2.0,MID,416,Bernardo (7),784,Groß (6),7,6,1,1,waiver - unsuccessful - player in already been picked up
Conf,2026-05-14 09:20:44.081961+00:00,37,AC,waiver,successful,2.0,1.0,MID,414,Foden (1),698,Okafor (0),1,0,1,1,waiver - successful
Conf,2026-05-14 09:20:44.082018+00:00,37,AC,waiver,unsuccessful - player in already been picked up,4.0,2.0,MID,242,Dewsbury-Hall (2),784,Groß (3),2,3,-1,1,waiver - unsuccessful - player in already been picked up
Conf,2026-05-14 13:09:59.642219+00:00,37,IR,waiver,successful,1.0,1.0,MID,242,Dewsbury-Hall (2),808,Rayan (3),2,3,-1,1,waiver - successful
Conf,2026-05-14 13:09:59.642277+00:00,37,IR,waiver,successful,3.0,2.0,DEF,224,Cucurella (1),36,Cash (0),1,0,1,1,waiver - successful
Conf,2026-05-14 13:09:59.642299+00:00,37,IR,waiver,successful,5.0,3.0,DEF,106,Collins (3),37,Digne (4),3,4,-1,1,waiver - successful
Conf,2026-05-14 21:14:32.913777+00:00,37,AC,free agent,successful,,,MID,121,Damsgaard (2),784,Groß (3),2,3,-1,1,free agent - successful
Conf,2026-05-14 21:51:50.631050+00:00,37,CR,free agent,successful,,,DEF,107,Lewis-Potter (1),402,Aït-Nouri (0),1,0,1,1,free agent - successful
Conf,2026-05-21 06:18:41.775756+00:00,38,HC,waiver,successful,2.0,1.0,MID,708,M.Fernandes (9),84,Tavernier (10),9,10,-1,1,waiver - successful
Conf,2026-05-22 10:58:00.461098+00:00,38,AC,waiver,successful,5.0,1.0,MID,200,Anthony (2),121,Damsgaard (1),2,1,1,1,waiver - successful
Conf,2026-05-24 06:19:38.517084+00:00,38,CR,free agent,successful,,,MID,613,Souček (3),83,O.Dango (2),3,2,1,1,free agent - successful
Conf,2026-05-24 12:46:44.342144+00:00,38,CR,free agent,successful,,,MID,163,Hinshelwood (2),613,Souček (3),2,3,-1,1,free agent - successful
Conf,2025-08-20 07:43:09.246531+00:00,2,IR,waiver,successful,2.0,1.0,FWD,679,Šeško (1),337,Raúl (1),1,1,0,0,waiver - successful
Conf,2025-08-20 07:43:09.246582+00:00,2,IR,waiver,successful,6.0,2.0,DEF,233,Acheampong (0),292,Mykolenko (0),0,0,0,0,waiver - successful
Conf,2025-08-21 14:50:46.621312+00:00,2,HC,waiver,unsuccessful - player in already been picked up,11.0,3.0,FWD,654,Strand Larsen (2),136,Thiago (2),2,2,0,0,waiver - unsuccessful - player in already been picked up
Conf,2025-08-21 17:58:05.819038+00:00,2,AC,waiver,unsuccessful - player in already been picked up,16.0,3.0,DEF,233,Acheampong (0),290,Branthwaite (0),0,0,0,0,waiver - unsuccessful - player in already been picked up
Conf,2025-08-21 18:06:02.400951+00:00,2,CR,waiver,unsuccessful - player in already been picked up,7.0,2.0,DEF,233,Acheampong (0),38,Konsa (0),0,0,0,0,waiver - unsuccessful - player in already been picked up
Conf,2025-08-25 20:55:56.715732+00:00,3,BP,waiver,successful,3.0,1.0,DEF,476,Burn (6),374,Konaté (6),6,6,0,0,waiver - successful
Conf,2025-09-10 11:13:38.397696+00:00,4,PV,waiver,successful,1.0,1.0,FWD,735,Kolo Muani (0),250,Delap (0),0,0,0,0,waiver - successful
Conf,2025-09-19 06:26:13.618939+00:00,5,HC,waiver,unsuccessful - player in already been picked up,8.0,2.0,MID,718,Xavi (1),486,Elanga (1),1,1,0,0,waiver - unsuccessful - player in already been picked up
Conf,2025-09-19 09:51:07.205892+00:00,5,CR,waiver,unsuccessful - player out already gone,10.0,2.0,DEF,474,Schär (0),506,Murillo (0),0,0,0,0,waiver - unsuccessful - player out already gone
Conf,2025-09-25 11:09:51.922208+00:00,6,PV,waiver,successful,1.0,1.0,GKP,67,Petrović (3),253,Henderson (3),3,3,0,0,waiver - successful
Conf,2025-10-01 20:37:58.525932+00:00,7,PV,waiver,successful,1.0,1.0,MID,200,Anthony (1),580,Johnson (1),1,1,0,0,waiver - successful
Conf,2025-10-02 10:57:08.406994+00:00,7,IR,waiver,unsuccessful - player in already been picked up,5.0,2.0,MID,200,Anthony (1),517,Anderson (1),1,1,0,0,waiver - unsuccessful - player in already been picked up
Conf,2025-10-15 15:57:50.587419+00:00,8,AC,waiver,unsuccessful - player out already gone,6.0,2.0,MID,698,Okafor (0),669,Ndoye (0),0,0,0,0,waiver - unsuccessful - player out already gone
Conf,2025-10-22 15:19:24.908876+00:00,9,HC,waiver,successful,4.0,1.0,FWD,250,Delap (0),596,Solanke (0),0,0,0,0,waiver - successful
Conf,2025-10-23 16:42:09.690781+00:00,9,PV,waiver,unsuccessful - player in already been picked up,5.0,2.0,MID,324,Iwobi (1),414,Foden (1),1,1,0,0,waiver - unsuccessful - player in already been picked up
Conf,2025-10-23 16:42:09.690805+00:00,9,PV,waiver,successful,6.0,3.0,MID,612,L.Paquetá (1),414,Foden (1),1,1,0,0,waiver - successful
Conf,2025-11-15 13:17:01.963507+00:00,12,IR,waiver,unsuccessful - player in already been picked up,14.0,4.0,DEF,411,O'Reilly (1),371,Kerkez (1),1,1,0,0,waiver - unsuccessful - player in already been picked up
Conf,2025-11-20 18:47:55.353108+00:00,12,PV,waiver,successful,1.0,1.0,DEF,374,Konaté (0),233,Acheampong (0),0,0,0,0,waiver - successful
Conf,2025-11-29 11:01:57.189259+00:00,13,CR,free agent,successful,,,DEF,508,N.Williams (1),74,Truffert (1),1,1,0,0,free agent - successful
Conf,2025-12-01 07:00:58.842621+00:00,14,HC,waiver,successful,3.0,1.0,MID,582,Kudus (7),427,Reijnders (7),7,7,0,0,waiver - successful
Conf,2025-12-01 07:00:58.842693+00:00,14,HC,waiver,successful,8.0,3.0,DEF,295,Keane (0),402,Aït-Nouri (0),0,0,0,0,waiver - successful
Conf,2025-12-09 12:16:31.192381+00:00,16,AC,waiver,successful,5.0,2.0,MID,242,Dewsbury-Hall (1),487,Barnes (1),1,1,0,0,waiver - successful
Conf,2025-12-17 12:34:34.249462+00:00,17,AC,waiver,successful,5.0,2.0,MID,273,Wharton (3),26,Zubimendi (3),3,3,0,0,waiver - successful
Conf,2025-12-19 08:37:59.519722+00:00,17,PV,waiver,successful,2.0,1.0,MID,157,Mitoma (1),22,Merino (1),1,1,0,0,waiver - successful
Conf,2025-12-25 18:23:55.368740+00:00,18,CR,waiver,unsuccessful - player out already gone,8.0,3.0,DEF,531,Ballard (0),11,White (0),0,0,0,0,waiver - unsuccessful - player out already gone
Conf,2025-12-27 22:10:18.193433+00:00,19,AC,waiver,successful,5.0,2.0,DEF,151,Van Hecke (0),36,Cash (0),0,0,0,0,waiver - successful
Conf,2026-01-01 22:30:45.420374+00:00,20,PV,waiver,successful,10.0,4.0,GKP,565,Vicario (2),729,Lammens (2),2,2,0,0,waiver - successful
Conf,2026-01-01 22:30:45.420392+00:00,20,PV,waiver,unsuccessful - player out already gone,11.0,5.0,GKP,101,Kelleher (2),729,Lammens (2),2,2,0,0,waiver - unsuccessful - player out already gone
Conf,2026-01-01 23:58:51.251586+00:00,20,AC,waiver,unsuccessful - player in already been picked up,6.0,1.0,MID,303,Garner (4),273,Wharton (4),4,4,0,0,waiver - unsuccessful - player in already been picked up
Conf,2026-01-16 10:46:49.100220+00:00,22,CR,waiver,successful,3.0,1.0,FWD,679,Šeško (0),560,Isidor (0),0,0,0,0,waiver - successful
Conf,2026-01-22 19:19:50.878317+00:00,23,PV,waiver,unsuccessful - player in already been picked up,13.0,3.0,MID,299,Ndiaye (2),487,Barnes (2),2,2,0,0,waiver - unsuccessful - player in already been picked up
Conf,2026-01-22 19:19:50.878336+00:00,23,PV,waiver,successful,14.0,4.0,MID,157,Mitoma (2),487,Barnes (2),2,2,0,0,waiver - successful
Conf,2026-01-23 09:03:55.851482+00:00,23,HC,waiver,successful,6.0,1.0,MID,299,Ndiaye (2),485,Gordon (2),2,2,0,0,waiver - successful
Conf,2026-01-30 07:14:16.732023+00:00,24,HC,waiver,unsuccessful - player in already been picked up,12.0,5.0,DEF,257,Lacroix (2),258,Mitchell (2),2,2,0,0,waiver - unsuccessful - player in already been picked up
Conf,2026-02-01 14:06:02.298853+00:00,25,AC,waiver,successful,5.0,1.0,FWD,806,Abraham (1),31,G.Jesus (1),1,1,0,0,waiver - successful
Conf,2026-02-03 10:52:27.049406+00:00,25,CR,waiver,successful,9.0,2.0,DEF,473,Hall (0),508,N.Williams (0),0,0,0,0,waiver - successful
Conf,2026-02-03 15:27:47.243941+00:00,25,IR,waiver,unsuccessful - player out already gone,6.0,2.0,DEF,374,Konaté (1),531,Ballard (1),1,1,0,0,waiver - unsuccessful - player out already gone
Conf,2026-02-03 15:27:47.243978+00:00,25,IR,waiver,unsuccessful - player out already gone,10.0,4.0,MID,90,Scott (2),547,E.Le Fée (2),2,2,0,0,waiver - unsuccessful - player out already gone
Conf,2026-02-15 07:29:03.907180+00:00,27,CR,waiver,successful,6.0,2.0,MID,267,Sarr (2),303,Garner (2),2,2,0,0,waiver - successful
Conf,2026-02-24 06:14:58.807738+00:00,28,PV,waiver,successful,19.0,10.0,GKP,314,Leno (2),220,Sánchez (2),2,2,0,0,waiver - successful
Conf,2026-02-24 12:46:11.544370+00:00,28,IR,waiver,unsuccessful - player in already been picked up,9.0,2.0,MID,485,Gordon (2),26,Zubimendi (2),2,2,0,0,waiver - unsuccessful - player in already been picked up
Conf,2026-02-24 12:46:11.544405+00:00,28,IR,waiver,unsuccessful - player out already gone,11.0,4.0,FWD,715,Woltemade (1),250,Delap (1),1,1,0,0,waiver - unsuccessful - player out already gone
Conf,2026-02-28 14:02:32.604406+00:00,29,HC,waiver,successful,1.0,1.0,DEF,443,Shaw (1),295,Keane (1),1,1,0,0,waiver - successful
Conf,2026-03-13 09:47:46.364956+00:00,30,PV,waiver,unsuccessful - player out already gone,7.0,3.0,MID,84,Tavernier (3),413,Marmoush (3),3,3,0,0,waiver - unsuccessful - player out already gone
Conf,2026-03-19 09:14:09.948973+00:00,31,CR,waiver,successful,7.0,3.0,DEF,370,Frimpong (0),402,Aït-Nouri (0),0,0,0,0,waiver - successful
Conf,2026-03-19 10:21:59.722715+00:00,31,HC,waiver,successful,1.0,1.0,MID,593,P.M.Sarr (2),708,M.Fernandes (2),2,2,0,0,waiver - successful
